,period,plantid,plantName,balancing-authority-name,entityid,entityName,county,geometry,Solar Region,Wind Region,nameplate-capacity-mw,net-summer-capacity-mw,net-winter-capacity-mw,Coal_gen_total,Distillate Fuel Oil_gen_total,Hydroelectric Conventional_gen_total,Municiapl Landfill Gas_gen_total,Natural Gas_gen_total,Nuclear_gen_total,Other_gen_total,Other Gases_gen_total,Petroleum Coke_gen_total,Residual Fuel Oil_gen_total,Solar_gen_total,Waste Oil and Other Oils_gen_total,Wind_gen_total,Wood Waste Solids_gen_total,other renewables_gen_total,total_generation,Coal_gen_pct,Distillate Fuel Oil_gen_pct,Hydroelectric Conventional_gen_pct,Municiapl Landfill Gas_gen_pct,Natural Gas_gen_pct,Nuclear_gen_pct,Other_gen_pct,Other Gases_gen_pct,Petroleum Coke_gen_pct,Residual Fuel Oil_gen_pct,Solar_gen_pct,Waste Oil and Other Oils_gen_pct,Wind_gen_pct,Wood Waste Solids_gen_pct,other renewables_gen_pct
4611,2023-01,62845,ENGIE Long Draw Solar LLC,"Electric Reliability Council of Texas, Inc.",56201,Engie North America,Borden,POINT (-101.621793 32.741383),CenterWest,West,8325.0,8325.0,8325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57076.0,0.0,0.0,0.0,0.0,57076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4612,2023-01,62853,Maverick Creek Wind,"Electric Reliability Council of Texas, Inc.",59050,Algonquin Power Co,Concho,POINT (-99.843961 31.262546),CenterWest,West,18189.2,18189.2,18189.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324624.0,0.0,0.0,324624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4613,2023-01,62855,West Raymond Wind Farm LLC,"Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Willacy,POINT (-97.993045 26.376651),SouthEast,Coastal,8872.6,8872.6,8872.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157384.0,0.0,0.0,157384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4614,2023-01,62909,"Raymond Wind Farm, LLC","Electric Reliability Council of Texas, Inc.",56215,"RWE Renewables Americas, LLC",Willacy,POINT (-97.780439 26.364153),SouthEast,Coastal,7407.4,7407.4,7407.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124322.0,0.0,0.0,124322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4615,2023-01,62932,Oberon IB,"Electric Reliability Council of Texas, Inc.",62789,Oberon Solar IB,Ector,POINT (-102.69743 31.692358),FarWest,West,1110.0,1110.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6240.0,0.0,0.0,0.0,0.0,6240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4616,2023-01,62933,Oberon IA,"Electric Reliability Council of Texas, Inc.",62788,Oberon Solar IA,Ector,POINT (-102.701206 31.703258),FarWest,West,5550.0,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33010.0,0.0,0.0,0.0,0.0,33010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4617,2023-01,62945,Fighting Jays Solar Project,"Electric Reliability Council of Texas, Inc.",62794,"AP Solar 2, LLC",Fort Bend,POINT (-95.746388 29.358425),FarEast,South,8417.5,8417.5,8417.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54380.0,0.0,0.0,0.0,0.0,54380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4618,2023-01,62953,Griffin Solar,"Electric Reliability Council of Texas, Inc.",61677,Sol Systems,McLennan,POINT (-97.141218 31.474114),CenterEast,North,185.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4619,2023-01,63027,Mars Solar,"Electric Reliability Council of Texas, Inc.",61677,Sol Systems,Webb,POINT (-98.834962 27.421553),SouthEast,South,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2724.0,0.0,0.0,0.0,0.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4620,2023-01,63030,"Canadian Breaks, LLC","Electric Reliability Council of Texas, Inc.",64495,Canadian Breaks LLC,Deaf Smith,POINT (-102.315517 35.200164),NorthWest,Panhandle,7773.7,7773.7,7773.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162504.0,0.0,0.0,162504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4621,2023-01,63100,Prairie Hill Wind Project,"Electric Reliability Council of Texas, Inc.",56201,Engie North America,Limestone,POINT (-96.904072 31.549868),FarEast,North,11100.0,11100.0,11100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99546.0,0.0,0.0,99546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4622,2023-01,63101,Las Lomas Wind Project,"Electric Reliability Council of Texas, Inc.",56201,Engie North America,Zapata,POINT (-99.05745 26.69842),SouthEast,South,7459.2,7459.2,7459.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89596.0,0.0,0.0,89596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4623,2023-01,63180,"TPE Whitney Solar, LLC","Electric Reliability Council of Texas, Inc.",62627,Alchemy Renewable Energy,Bosque,POINT (-97.35 32.05),CenterEast,North,366.3,366.3,366.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,0.0,0.0,0.0,0.0,2560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4624,2023-01,63209,Aviator Wind,"Electric Reliability Council of Texas, Inc.",62993,"Aviator Wind, LLC",Coke,POINT (-100.69729 31.79261),CenterWest,West,19425.0,19425.0,19425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384736.0,0.0,0.0,384736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4625,2023-01,63211,Samson Solar Energy,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Franklin,POINT (-95.193426 33.25102),FarEast,North,9250.0,9250.0,9250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46570.0,0.0,0.0,0.0,0.0,46570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4626,2023-01,63222,Impact Solar 1,"Electric Reliability Council of Texas, Inc.",62842,"Lightsource Renewable Energy Asset Management, LLC",Lamar,POINT (-95.370856 33.467803),FarEast,North,7344.5,7344.5,7344.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,44800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4627,2023-01,63223,Brightside,"Electric Reliability Council of Texas, Inc.",55983,Luminant Generation Company LLC,Bee,POINT (-97.889555 28.430988),SouthEast,South,1875.9,1875.9,1875.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7938.0,0.0,0.0,0.0,0.0,7938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4628,2023-01,63255,2W Permian Solar Project Hybrid,"Electric Reliability Council of Texas, Inc.",63012,"2W Permian Solar, LLC",Andrews,POINT (-102.528333 32.116388),FarWest,West,17020.0,17020.0,17020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80934.0,0.0,0.0,0.0,0.0,80934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4629,2023-01,63273,Wagyu,"Electric Reliability Council of Texas, Inc.",62161,"Cubico USA, LLC",Brazoria,POINT (-95.658144 29.242304),FarEast,Coastal,4440.0,4440.0,4440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24890.0,0.0,0.0,0.0,0.0,24890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4630,2023-01,63320,Titan Solar Project,"Electric Reliability Council of Texas, Inc.",63092,"SE Titan, LLC",Culberson,POINT (-104.458136 31.70038),FarWest,West,9620.0,9620.0,9620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81484.0,0.0,0.0,0.0,0.0,81484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4631,2023-01,63328,Juno Solar Project,"Electric Reliability Council of Texas, Inc.",63100,"SE Juno, LLC",Borden,POINT (-101.39102 32.772889),CenterWest,West,11236.4,11236.4,11236.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93314.0,0.0,0.0,0.0,0.0,93314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4632,2023-01,63329,Aragorn Solar Project,"Electric Reliability Council of Texas, Inc.",63101,"SE Aragorn, LLC",Culberson,POINT (-104.442292 31.719983),FarWest,West,6926.4,6660.0,6660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40290.0,0.0,0.0,0.0,0.0,40290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4633,2023-01,63335,HO Clarke Generating,"Electric Reliability Council of Texas, Inc.",63082,ProEnergy Services,Harris,POINT (-95.45169 29.64536),FarEast,South,17908.0,13172.0,14740.8,0.0,0.0,0.0,0.0,30700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30700.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4634,2023-01,63351,Bluebell Solar II,"Electric Reliability Council of Texas, Inc.",63116,"Bluebell Solar II, LLC",Sterling,POINT (-100.825 31.888),CenterWest,West,4255.0,4255.0,4255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31866.0,0.0,0.0,0.0,0.0,31866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4635,2023-01,63388,Oxy Renewable Energy - Goldsmith,"Electric Reliability Council of Texas, Inc.",63183,Oxy Renewable Energy LLC,Ector,POINT (-102.6337 32.0015),FarWest,West,621.6,621.6,531.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4676.0,0.0,0.0,0.0,0.0,4676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4636,2023-01,63519,CED Crane Solar,"Electric Reliability Council of Texas, Inc.",64403,"CED Crane Solar, LLC",Crane,POINT (-102.31165 31.254361),FarWest,West,2700.0,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54164.0,0.0,0.0,0.0,0.0,54164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4637,2023-01,63624,"La Chalupa, LLC","Electric Reliability Council of Texas, Inc.",57416,"Acciona Energy USA Global, LLC",Cameron,POINT (-97.511842 26.249888),SouthEast,Coastal,7344.5,7344.5,7344.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102902.0,0.0,0.0,102902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4638,2023-01,63655,Coyote Wind LLC,"Electric Reliability Council of Texas, Inc.",57170,"EDF Renewable Asset Holdings, Inc.",Scurry,POINT (-100.866458 32.84879),CenterWest,West,8972.5,8972.5,8972.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139158.0,0.0,0.0,139158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4639,2023-01,63688,Topaz Generating,"Electric Reliability Council of Texas, Inc.",63082,ProEnergy Services,Galveston,POINT (-94.976667 29.426389),FarEast,Coastal,22385.0,16465.0,18426.0,0.0,0.0,0.0,0.0,36286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36286.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4640,2023-01,63738,Helena Wind,"Electric Reliability Council of Texas, Inc.",63437,"Helena Wind, LLC",Bee,POINT (-97.937625 28.621959),SouthEast,South,9923.4,9923.4,9923.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159668.0,0.0,0.0,159668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4641,2023-01,63739,Las Majadas Wind Farm,"Electric Reliability Council of Texas, Inc.",63431,"Las Majadas Wind Farm, LLC",Willacy,POINT (-97.545341 26.364843),SouthEast,Coastal,10086.2,10086.2,10086.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177466.0,0.0,0.0,177466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4642,2023-01,63764,Elm Branch Solar 1,"Electric Reliability Council of Texas, Inc.",62842,"Lightsource Renewable Energy Asset Management, LLC",Ellis,POINT (-96.706121 32.23256),CenterEast,North,4983.9,4983.9,4983.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30814.0,0.0,0.0,0.0,0.0,30814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4643,2023-01,63769,Briar Creek Solar 1,"Electric Reliability Council of Texas, Inc.",62842,"Lightsource Renewable Energy Asset Management, LLC",Navarro,POINT (-96.585136 32.067483),FarEast,North,4699.0,4699.0,4699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29374.0,0.0,0.0,0.0,0.0,29374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4644,2023-01,63883,Samson Solar Energy III LLC,"Electric Reliability Council of Texas, Inc.",49893,Invenergy Services LLC,Lamar,POINT (-95.357449 33.426498),FarEast,North,8250.0,8250.0,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42838.0,0.0,0.0,0.0,0.0,42838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4645,2023-01,63892,Lily Solar Hybrid,"Electric Reliability Council of Texas, Inc.",63549,"Lily Solar, LLC",Kaufman,POINT (-96.428985 32.533273),FarEast,North,7376.7,7264.6,7264.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39770.0,0.0,0.0,0.0,0.0,39770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4646,2023-01,63905,Azure Sky Solar,"Electric Reliability Council of Texas, Inc.",63571,"Azure Sky Solar Project, LLC",Haskell,POINT (-99.5985 32.998948),CenterWest,West,11454.6,11454.6,11454.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67468.0,0.0,0.0,0.0,0.0,67468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4647,2023-01,64026,"ANSON Solar Center, LLC","Electric Reliability Council of Texas, Inc.",56201,Engie North America,Jones,POINT (-99.91749 32.811041),CenterWest,West,7400.0,7400.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47584.0,0.0,0.0,0.0,0.0,47584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4648,2023-01,64079,CatanSolar,"Electric Reliability Council of Texas, Inc.",60496,"Adapture Renewables, Inc.",Karnes,POINT (-97.696944 28.871642),SouthEast,South,370.0,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2628.0,0.0,0.0,0.0,0.0,2628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4649,2023-01,6410,Falcon Dam & Power,"Electric Reliability Council of Texas, Inc.",9339,International Bound & Wtr Comm,Starr,POINT (-99.1642 26.5575),SouthEast,South,1165.5,1128.5,1128.5,0.0,0.0,4116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4116.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4650,2023-01,6413,Sam Rayburn Dam,"Midcontinent Independent Transmission System Operator, Inc..",19449,USACE-Fort Worth District,Jasper,POINT (-94.1062 31.060893),FarEast,North,1924.0,1924.0,1924.0,0.0,0.0,7860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7860.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4651,2023-01,6414,Whitney,"Electric Reliability Council of Texas, Inc.",19449,USACE-Fort Worth District,Bosque,POINT (-97.3667 31.8694),CenterEast,North,1546.6,1554.0,1554.0,0.0,0.0,-118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.0,-0.0,-0.0,100.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4652,2023-01,64149,"Western Trail Wind, LLC","Electric Reliability Council of Texas, Inc.",63773,Orsted Onshore North America,Wilbarger,POINT (-99.06509 33.85245),CenterWest,West,13564.2,13564.2,13564.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247300.0,0.0,0.0,247300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4653,2023-01,6416,Denison,"Electric Reliability Council of Texas, Inc.",27470,USCE-Tulsa District,Grayson,POINT (-96.5692 33.8181),CenterEast,North,3859.1,3700.0,3700.0,0.0,0.0,7762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7762.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4654,2023-01,64165,Priddy Wind Project,"Electric Reliability Council of Texas, Inc.",56201,Engie North America,Mills,POINT (-98.49491 31.5481),CenterEast,North,11188.8,11188.8,11188.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204486.0,0.0,0.0,204486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4655,2023-01,64204,Elara Solar,"Electric Reliability Council of Texas, Inc.",62842,"Lightsource Renewable Energy Asset Management, LLC",Frio,POINT (-99.178605 28.883196),SouthEast,South,4898.8,4810.0,4810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40292.0,0.0,0.0,0.0,0.0,40292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4656,2023-01,64227,"Alexis Solar, LLC","Electric Reliability Council of Texas, Inc.",61677,Sol Systems,Brooks,POINT (-98.233324 26.88913),SouthEast,South,370.0,351.5,270.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,0.0,0.0,0.0,0.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4657,2023-01,64325,Prospero Solar II,"Electric Reliability Council of Texas, Inc.",61219,Longroad Energy Services LLC,Andrews,POINT (-102.844806 32.275814),FarWest,West,9250.0,9250.0,9250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67004.0,0.0,0.0,0.0,0.0,67004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4658,2023-01,64383,Braes Bayou Plant,"Electric Reliability Council of Texas, Inc.",63082,ProEnergy Services,Fort Bend,POINT (-95.620277 29.480277),FarEast,South,17847.5,13127.5,14691.0,0.0,0.0,0.0,0.0,30814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30814.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4659,2023-01,64389,Niagara Bottling - Seguin,"Electric Reliability Council of Texas, Inc.",63432,SkyHigh 2 Solar,Guadalupe,POINT (-97.977198 29.589139),SouthEast,South,181.3,181.3,181.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4660,2023-01,64447,Brazoria West,"Electric Reliability Council of Texas, Inc.",64108,"Brazoria West Solar Project, LLC",Brazoria,POINT (-95.663 29.191),FarEast,Coastal,7000.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39610.0,0.0,0.0,0.0,0.0,39610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4661,2023-01,64538,Corazon Energy LLC,"Electric Reliability Council of Texas, Inc.",64167,Corazon Energy LLC,Webb,POINT (-99.258329 27.634677),SouthEast,South,7400.0,7400.0,7400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43288.0,0.0,0.0,0.0,0.0,43288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
4662,2023-01,64591,"El Algodon Alto Wind Farm, LLC","Electric Reliability Council of Texas, Inc.",64209,"El Algodon Alto Wind Farm, LLC",San Patricio,POINT (-97.743983 27.992706),SouthEast,Coastal,7407.4,7370.2,7370.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131038.0,0.0,0.0,131038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4663,2023-01,64639,TG East,"Electric Reliability Council of Texas, Inc.",64251,TG East Wind Project LLC,Knox,POINT (-99.665516 33.746323),CenterWest,West,12432.0,12432.0,12432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221794.0,0.0,0.0,221794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4664,2023-01,64665,Great Prairie Wind,Southwest Power Pool,64976,Great Prairie Wind LLC,Hansford,POINT (-101.53222 36.3075),NorthWest,Panhandle,33891.0,33891.0,33891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633482.0,0.0,0.0,633482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4665,2023-01,64710,White Mesa Wind,"Electric Reliability Council of Texas, Inc.",64288,"White Mesa Wind, LLC",Crockett,POINT (-101.263 30.91),CenterWest,West,18522.2,18522.2,18522.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331480.0,0.0,0.0,331480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
4666,2023-01,64769,WAL194,"Electric Reliability Council of Texas, Inc.",64315,"Walmart Stores Texas, LLC",Harris,POINT (-94.974458 29.776274),FarEast,South,44.4,44.4,44.4,0.0,0.0,0.0,0.0,39.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.44,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4667,2023-01,64770,WAL202,"Electric Reliability Council of Texas, Inc.",64315,"Walmart Stores Texas, LLC",Collin,POINT (-96.800708 33.100353),CenterEast,North,48.1,48.1,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
4668,2023-01,64771,WAL266,"Electric Reliability Council of Texas, Inc.",64315,"Walmart Stores Texas, LLC",Tarrant,POINT (-97.081986 32.922049),CenterEast,North,44.4,44.4,44.4,0.0,0.0,0.0,0.0,48.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.7,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4669,2023-01,64772,WAL284,"Electric Reliability Council of Texas, Inc.",64315,"Walmart Stores Texas, LLC",Tarrant,POINT (-97.130048 32.576159),CenterEast,North,44.4,44.4,44.4,0.0,0.0,0.0,0.0,48.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.42,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4670,2023-01,64773,WAL407,"Electric Reliability Council of Texas, Inc.",64315,"Walmart Stores Texas, LLC",Bell,POINT (-97.729279 31.089722),CenterEast,North,44.4,44.4,44.4,0.0,0.0,0.0,0.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
